timestamp,Basel Temperature [2 m elevation corrected],Basel Growing Degree Days [2 m elevation corrected],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20220804T2100,31.000246,0.8333333,3.319036,77.47118
20220804T2200,28.710245,0.7795935,1.4399999,89.99999
20220804T2300,27.580246,0.73251027,1.8,180
20220805T0000,26.150246,0.6729269,7.9036193,300.0686
20220805T0100,25.260244,0.6358435,2.2768397,341.56506
20220805T0200,25.370245,0.6404269,8.854829,296.56506
20220805T0300,24.580246,0.60751027,10.948973,350.5377
20220805T0400,23.390245,0.5579269,2.3051248,38.659805
20220805T0500,22.790245,0.53292686,5.8603754,349.38034
20220805T0600,22.260244,0.5108435,9,343.7398
20220805T0700,22.470245,0.51959354,12.303366,339.44397
20220805T0800,23.980246,0.58251023,11.720751,10.619659
20220805T0900,25.830246,0.6595936,8.707237,60.25511
20220805T1000,27.130245,0.7137602,6.489992,86.82017
20220805T1100,28.730246,0.7804269,3.671294,101.30993
20220805T1200,30.800245,0.8333333,7.9932966,54.16234
20220805T1300,31.700245,0.8333333,4.510787,331.38956
20220805T1400,32.480247,0.8333333,5.4119864,86.18592
20220805T1500,33.11025,0.8333333,3.5455887,293.9625
20220805T1600,33.460247,0.8333333,11.457958,316.273
20220805T1700,31.450245,0.8333333,11.304229,322.76517
20220805T1800,31.600245,0.8333333,8.225035,336.8014
20220805T1900,29.380245,0.8075102,4.829907,333.43497
20220805T2000,26.650246,0.6937602,4.8433046,318.01282
20220805T2100,25.260244,0.6358435,7.5170207,343.30075
20220805T2200,24.410246,0.6004269,12.287555,5.04245
20220805T2300,23.030245,0.54292685,14.934577,15.376251
20220806T0000,20.410246,0.43376026,7.69592,349.2157
20220806T0100,20.360245,0.43167686,7.5685663,357.2737
20220806T0200,20.110245,0.4212602,8.049845,10.30484
20220806T0300,19.640245,0.4016769,9.007196,2.2906036
20220806T0400,19.230246,0.38459358,11.525623,358.21008
20220806T0500,18.910246,0.37126026,11.525623,1.7899017
20220806T0600,18.680244,0.36167684,10.853866,5.7105865
20220806T0700,18.370245,0.34876022,11.570515,5.3558044
20220806T0800,18.490246,0.35376024,11.525623,14.470276
20220806T0900,18.980246,0.3741769,11.770403,23.42868
20220806T1000,19.680244,0.40334353,12.7279215,28.739777
20220806T1100,20.580246,0.44084358,13.53236,28.610443
20220806T1200,21.560246,0.4816769,10.966713,23.198593
20220806T1300,22.300245,0.51251024,8.942214,40.100906
20220806T1400,23.770245,0.5737602,8.942214,49.89908
20220806T1500,24.680244,0.6116769,11.212135,47.602554
20220806T1600,25.180244,0.6325102,11.298495,59.34932
20220806T1700,25.450245,0.6437602,10.587917,72.18111
20220806T1800,25.540245,0.64751023,9.3669195,92.2026
20220806T1900,24.790245,0.61626023,9.746631,94.23639
20220806T2000,23.800245,0.57501024,8.669949,94.76365
20220806T2100,21.950245,0.49792686,4.6938252,85.60129
20220806T2200,20.780245,0.44917688,4.3349743,94.76365
20220806T2300,19.660246,0.40251026,4.39436,55.007973
20220807T0000,19.000246,0.37501025,6.3690495,42.70938
20220807T0100,17.530245,0.3137602,4.1046314,37.87497
20220807T0200,16.900246,0.28751025,4.0249224,26.565033
20220807T0300,16.510246,0.27126026,6.489992,19.440033
20220807T0400,15.750245,0.23959355,7.072878,14.743561
20220807T0500,15.350245,0.2229269,7.208994,2.8624115
20220807T0600,15.010245,0.20876022,6.849467,356.98724
20220807T0700,15.430245,0.22626023,6.130579,356.63354
20220807T0800,17.090246,0.29542693,7.6367526,8.130096
20220807T0900,18.550245,0.3562602,10.365251,20.323135
20220807T1000,20.180244,0.42417684,11.592894,36.158173
20220807T1100,22.140245,0.5058436,11.988594,41.347763
20220807T1200,23.950245,0.5812602,10.97262,41.009094
20220807T1300,25.060246,0.62751025,12.4811535,56.768288
20220807T1400,25.730246,0.6554269,12.979984,70.55996
20220807T1500,26.440245,0.6850102,10.661107,78.31063
20220807T1600,27.050245,0.71042687,8.12197,77.19573
20220807T1700,27.360245,0.72334355,7.2805495,81.46923
20220807T1800,27.200245,0.7166769,6.5693827,99.46232
20220807T1900,26.490246,0.68709356,6.12,118.07248
20220807T2000,25.210245,0.6337602,4.8433046,131.98721
20220807T2100,23.750246,0.57292694,2.8116899,129.80557
20220807T2200,22.290245,0.51209354,2.0991426,149.03624
20220807T2300,20.990246,0.4579269,2.0991426,59.036232
20220808T0000,17.840246,0.32667693,5.771239,86.42367
20220808T0100,18.060246,0.33584356,5.00128,59.74356
20220808T0200,17.380245,0.30751023,4.3349743,48.366455
20220808T0300,16.780245,0.2825102,5.495161,31.607498
20220808T0400,15.250245,0.2187602,6.12,28.07248
20220808T0500,15.320246,0.2216769,4.829907,26.565033
20220808T0600,14.510245,0.18792689,4.198285,30.963745
20220808T0700,13.890245,0.16209356,5.00128,30.256424
20220808T0800,17.200245,0.3000102,5.315336,28.30075
20220808T0900,19.920246,0.41334358,5.6920996,18.434952
20220808T1000,22.580246,0.5241769,7.42159,22.833649
20220808T1100,24.660246,0.6108436,9.387651,32.47119
20220808T1200,26.280245,0.67834353,10.990322,31.607498
20220808T1300,27.750246,0.73959357,12.387348,54.46232
20220808T1400,28.860245,0.78584355,11.090103,54.2461
20220808T1500,29.620245,0.8175102,10.514218,51.95294
20220808T1600,30.170246,0.8333333,10.44,43.602814
20220808T1700,30.380245,0.8333333,10.703569,42.27368
20220808T1800,30.260244,0.8333333,11.212135,42.39743
20220808T1900,29.510244,0.8129268,10.948973,46.3322
20220808T2000,27.730246,0.73876023,7.42159,39.09384
20220808T2100,25.040245,0.62667686,8.654987,44.999985
20220808T2200,23.020245,0.5425102,8.0899935,57.72435
20220808T2300,21.610245,0.4837602,6.9247384,62.102737
20220809T0000,19.580246,0.39917693,8.707237,60.25511
20220809T0100,17.960245,0.33167687,8.049845,63.43495
20220809T0200,16.850245,0.28542686,7.10031,59.534447
20220809T0300,15.850245,0.24376023,6.3690495,47.29059
20220809T0400,15.260245,0.21917689,5.6002855,44.999985
20220809T0500,14.750245,0.19792688,5.8603754,42.510437
20220809T0600,14.270246,0.1779269,7.145796,40.914368
20220809T0700,14.950245,0.2062602,6.6087217,29.357742
20220809T0800,18.250246,0.34376025,7.42159,22.833649
20220809T0900,21.140245,0.4641769,7.5685663,25.34616
20220809T1000,24.010244,0.5837602,9.793059,36.027374
20220809T1100,26.400246,0.6833436,12.738099,47.29059
20220809T1200,28.330246,0.76376027,14.799459,48.945175
20220809T1300,29.470245,0.8112602,14.277983,56.30993
20220809T1400,30.340246,0.8333333,13.896187,53.426956
20220809T1500,31.020245,0.8333333,13.755579,47.121094
20220809T1600,31.360245,0.8333333,13.746156,44.999985
20220809T1700,31.340246,0.8333333,13.755579,42.87889
20220809T1800,31.060246,0.8333333,13.755579,42.87889
20220809T1900,30.330246,0.8333333,13.237038,44.999985
20220809T2000,28.500246,0.77084357,8.913181,43.36342
20220809T2100,25.140245,0.6308436,9.957108,40.601288
20220809T2200,23.030245,0.54292685,9.422101,46.54814
20220809T2300,21.310246,0.47126022,7.7879906,56.30993
20220810T0000,19.510244,0.39626017,9.504273,65.37643
20220810T0100,18.520245,0.35501018,6.489992,70.55996
20220810T0200,17.570246,0.31542692,7.42159,67.166336
20220810T0300,16.750246,0.28126025,7.42159,50.906143
20220810T0400,16.390245,0.26626024,7.127636,44.999985
20220810T0500,15.8102455,0.24209356,7.928177,39.472458
20220810T0600,15.330245,0.22209354,8.209263,37.87497
20220810T0700,15.850245,0.24376023,7.2,36.86989
20220810T0800,19.360245,0.3900102,7.491114,35.217575
20220810T0900,22.140245,0.5058436,8.942214,40.100906
20220810T1000,24.450245,0.6020935,12.181624,55.840294
20220810T1100,26.130245,0.6720936,13.53236,61.38954
20220810T1200,27.660246,0.7358436,13.783817,49.23639
20220810T1300,28.870245,0.7862602,14.4,53.130096
20220810T1400,29.890245,0.8287602,14.480773,55.124657
20220810T1500,30.480246,0.8333333,13.979872,55.491463
20220810T1600,30.900246,0.8333333,13.479583,55.885513
20220810T1700,30.980246,0.8333333,13.217443,60.64225
20220810T1800,30.630245,0.8333333,13.217443,60.64225
20220810T1900,29.960245,0.8316769,12.413477,60.46122
20220810T2000,28.140245,0.7558436,8.0899935,57.72435
20220810T2100,24.600245,0.60834354,8.435069,50.194427
20220810T2200,22.600245,0.52501017,8.4963045,53.61563
20220810T2300,20.700245,0.44584355,8.587338,56.976128
20220811T0000,19.500246,0.3958436,9.107359,71.56504
20220811T0100,18.290245,0.3454269,8.209263,74.74488
20220811T0200,17.260244,0.30251017,8.209263,52.125
20220811T0300,16.120245,0.25501022,7.653705,41.18593
20220811T0400,15.630245,0.23459356,7.145796,49.085617
20220811T0500,14.880245,0.20334356,6.297428,59.036255
20220811T0600,14.230246,0.17626023,5.154415,65.224846
20220811T0700,14.530245,0.1887602,5.00128,59.74356
20220811T0800,17.850245,0.3270935,5.00128,59.74356
20220811T0900,20.900246,0.4541769,5.8048253,60.25511
20220811T1000,23.170246,0.54876024,7.0911775,66.037506
20220811T1100,25.170246,0.6320936,8.089993,69.14554
20220811T1200,26.790245,0.69959354,9.085988,56.30993
20220811T1300,28.260244,0.7608435,9.885262,56.88865
20220811T1400,29.400246,0.8083436,9.220499,51.34018
20220811T1500,30.380245,0.8333333,8.435069,50.194427
20220811T1600,30.990246,0.8333333,7.8954163,43.15239
20220811T1700,31.220245,0.8333333,9,36.86989
20220811T1800,30.920246,0.8333333,10.514218,38.047028
20220811T1900,30.220245,0.8333333,9.585739,34.286865
20220811T2000,28.200245,0.7583435,7.8954163,24.227737
20220811T2100,25.520245,0.64667684,8.049845,26.565033
20220811T2200,23.570246,0.5654269,8.891343,31.759476
20220811T2300,21.540245,0.48084354,8.404285,46.735703
20220812T0000,19.900246,0.41251025,7.7879906,56.30993
20220812T0100,18.840246,0.3683436,7.24486,63.43495
20220812T0200,17.580246,0.31584358,7.8954163,65.772255
20220812T0300,16.700245,0.27917686,6.6185193,67.61986
20220812T0400,15.940246,0.24751024,6.6087217,60.64225
20220812T0500,15.300245,0.22084355,6.792466,57.994614
20220812T0600,14.580245,0.19084354,6.297428,59.036255
20220812T0700,14.870245,0.20292687,4.0249224,63.43495
20220812T0800,18.450245,0.35209355,4.8965297,53.97262
20220812T0900,21.650246,0.4854269,6.8777895,47.121094
20220812T1000,24.100245,0.58751017,11.119281,60.945396
20220812T1100,26.240246,0.6766769,11.631956,68.19859
20220812T1200,27.640245,0.7350102,12.413477,60.46122
20220812T1300,28.600245,0.77501017,11.753877,62.65013
20220812T1400,29.630245,0.8179269,11.183201,56.82148
20220812T1500,30.180244,0.8333333,11.753876,49.96974
20220812T1600,30.570246,0.8333333,11.457958,46.27301
20220812T1700,30.620245,0.8333333,12.218805,44.999985
20220812T1800,30.260244,0.8333333,12.475961,46.16913
20220812T1900,29.480246,0.8116769,12.229406,47.38594
20220812T2000,27.450245,0.7270935,7.6367526,44.999985
20220812T2100,23.880245,0.5783436,7.5942082,58.570435
20220812T2200,22.120245,0.5050102,6.725354,74.47588
20220812T2300,20.200245,0.4250102,6.9899354,78.11134
20220813T0000,18.730246,0.36376023,7.92,89.99999
20220813T0100,17.830246,0.32626024,6.725354,74.47588
20220813T0200,16.580246,0.27417693,7.754637,68.19859
20220813T0300,15.700245,0.2375102,7.2,53.130096
20220813T0400,14.970245,0.20709355,6.792466,57.994614
20220813T0500,14.070246,0.16959357,6.6087217,60.64225
20220813T0600,13.8102455,0.15876023,6.6087217,60.64225
20220813T0700,13.910245,0.16292687,4.198285,59.036232
20220813T0800,17.560246,0.31501022,4.8433046,48.01277
20220813T0900,20.310246,0.42959356,5.8603754,47.489548
20220813T1000,22.560246,0.52334356,7.7879906,56.30993
20220813T1100,24.620245,0.6091769,8.049845,63.43495
20220813T1200,26.310246,0.67959356,8.654987,44.999985
20220813T1300,27.820246,0.74251026,8.161764,48.576324
20220813T1400,29.060246,0.7941769,8.714677,51.70984
20220813T1500,30.070246,0.8333333,8.78872,55.007973
20220813T1600,30.730246,0.8333333,8.587338,56.976128
20220813T1700,31.100245,0.8333333,10.1887,57.994614
20220813T1800,30.900246,0.8333333,10.495713,67.83366
20220813T1900,30.320246,0.8333333,9.9571085,77.47118
20220813T2000,28.330246,0.76376027,6.489992,86.82017
20220813T2100,24.560246,0.6066769,7.69592,100.784294
20220813T2200,22.600245,0.52501017,6.6087217,119.35774
20220813T2300,20.770245,0.44876018,7.5942082,121.429565
20220814T0000,19.180244,0.3825102,8.4042845,99.86581
20220814T0100,17.850245,0.3270935,6.696387,126.25384
20220814T0200,17.360245,0.30667686,5.495161,121.6075
20220814T0300,15.960245,0.24834354,4.73506,98.74616
20220814T0400,14.800245,0.20001023,2.9024127,119.74488
20220814T0500,14.630245,0.19292688,4.452954,104.03624
20220814T0600,13.990245,0.1662602,5.8048253,97.125015
20220814T0700,13.830245,0.15959354,4.6938252,94.398705
20220814T0800,16.940245,0.28917685,5.0911684,98.1301
20220814T0900,20.120245,0.42167687,4.5536795,108.434944
20220814T1000,22.510244,0.5212602,5.6920996,108.434944
20220814T1100,24.460245,0.6025102,5.6233797,129.80557
20220814T1200,26.250246,0.67709357,4.6938257,212.47119
20220814T1300,26.890245,0.7037602,12.599998,233.1301
20220814T1400,27.590246,0.7329269,15.807239,239.93141
20220814T1500,27.420246,0.7258436,17.22742,243.97041
20220814T1600,27.030245,0.70959353,14.241629,253.85567
20220814T1700,26.740246,0.69751024,14.145756,255.25644
20220814T1800,26.510244,0.6879268,10.587917,252.18112
20220814T1900,25.450245,0.6437602,7.968939,251.56506
20220814T2000,24.530245,0.60542685,7.289445,237.09476
20220814T2100,23.420246,0.5591769,6.638072,229.39871
20220814T2200,23.020245,0.5425102,6.9153743,231.3402
20220814T2300,21.800245,0.4916769,6.4096174,231.84277
20220815T0000,19.960245,0.4150102,10.028439,248.9625
20220815T0100,18.410246,0.3504269,6.8777895,222.8789
20220815T0200,17.290245,0.3037602,8.0899935,237.72437
20220815T0300,16.730246,0.2804269,6.193674,234.46233
20220815T0400,16.300245,0.2625102,5.315336,241.69925
20220815T0500,16.160246,0.2566769,3.2399998,180
20220815T0600,15.890245,0.2454269,7.771331,166.6075
20220815T0700,16.050245,0.25209355,8.427383,160.01689
20220815T0800,17.730246,0.32209358,8.905908,165.96376
20220815T0900,19.500246,0.3958436,7.5685663,177.27368
20220815T1000,21.480246,0.47834358,7.10031,210.46555
20220815T1100,23.250246,0.55209357,8.913181,226.63658
20220815T1200,24.680244,0.6116769,10.630672,208.30077
20220815T1300,24.930244,0.6220935,9.673221,225
20220815T1400,24.950245,0.6229269,16.641972,218.85338
20220815T1500,23.280245,0.55334353,16.299694,226.78992
20220815T1600,22.870245,0.5362602,11.298495,247.52057
20220815T1700,23.940245,0.5808435,6.28713,246.37064
20220815T1800,23.930244,0.5804269,3.8268526,221.18593
20220815T1900,23.490246,0.56209356,5.1544156,167.90524
20220815T2000,22.470245,0.51959354,6.193674,144.46231
20220815T2100,20.980246,0.45751023,5.1165614,140.71059
20220815T2200,20.020245,0.41751018,4.6102495,141.34018
20220815T2300,18.900246,0.37084356,4.829907,153.43495
20220816T0000,18.550245,0.3562602,5.3999996,180
20220816T0100,18.260244,0.34417686,5.00128,149.74356
20220816T0200,17.630245,0.31792688,4.896529,162.89728
20220816T0300,17.010244,0.29209352,6.489992,146.30994
20220816T0400,15.980246,0.2491769,7.386582,133.02505
20220816T0500,15.700245,0.2375102,5.6233797,140.19443
20220816T0600,15.190246,0.21626024,4.3498964,155.55605
20220816T0700,15.280245,0.2200102,4.6938257,147.52881
20220816T0800,17.560246,0.31501022,5.0911684,135
20220816T0900,19.930244,0.4137602,5.1919937,146.30994
20220816T1000,22.080246,0.5033436,5.937272,165.96376
20220816T1100,24.170246,0.5904269,6.12,180
20220816T1200,25.970245,0.6654269,7.9526596,185.19443
20220816T1300,27.290245,0.72042686,7.5170207,196.69925
20220816T1400,28.410246,0.7670936,5.04,180
20220816T1500,29.320246,0.80501026,5.0528407,175.91438
20220816T1600,30.090246,0.8333333,5.4833565,203.1986
20220816T1700,30.390245,0.8333333,4.1046314,232.12502
20220816T1800,30.560246,0.8333333,1.8,270
20220816T1900,29.950245,0.8312602,4.829907,63.43495
20220816T2000,27.270245,0.7195935,5.506941,78.69006
20220816T2100,23.460245,0.5608435,7.42159,75.96376
20220816T2200,22.020245,0.5008435,7.4128532,60.945396
20220816T2300,20.590246,0.44126025,6.696387,53.746155
20220817T0000,19.410246,0.39209357,6.3690495,137.2906
20220817T0100,18.810246,0.36709356,3.319036,167.47119
20220817T0200,18.840246,0.3683436,11.090103,234.24612
20220817T0300,19.430244,0.39292684,15.111424,257.61926
20220817T0400,19.140245,0.38084355,11.874544,284.03625
20220817T0500,18.480246,0.35334358,5.00128,329.7436
20220817T0600,18.220245,0.34251022,5.154415,65.224846
20220817T0700,18.420246,0.35084358,6.439876,63.43495
20220817T0800,19.670246,0.40292692,4.510787,118.61046
20220817T0900,21.480246,0.47834358,4.68,180
20220817T1000,22.540245,0.52251023,2.4149535,153.43495
20220817T1100,24.120245,0.58834356,2.1897945,170.53767
20220817T1200,24.690245,0.6120935,9.360001,157.38013
20220817T1300,26.070246,0.6695936,10.00256,149.74356
20220817T1400,27.730246,0.73876023,11.709688,135
20220817T1500,28.940245,0.7891769,10.195057,137.8624
20220817T1600,28.780245,0.7825102,10.685391,122.61925
20220817T1700,28.020245,0.7508435,9.931042,133.53119
20220817T1800,26.700245,0.6958435,6.696387,126.25384
20220817T1900,25.380245,0.6408436,8.12197,102.80426
20220817T2000,23.570246,0.5654269,5.8603754,100.61965
20220817T2100,22.290245,0.51209354,8.161764,131.42366
20220817T2200,20.560246,0.44001022,4.73506,171.25385
20220817T2300,20.180244,0.42417684,4.198285,210.96376
20220818T0000,18.330246,0.34709358,3.8773184,248.1986
20220818T0100,18.060246,0.33584356,2.3051248,38.659805
20220818T0200,18.280245,0.3450102,7.24486,153.43495
20220818T0300,17.920246,0.33001027,5.0142193,201.0375
20220818T0400,17.750246,0.3229269,3.563818,315
20220818T0500,17.530245,0.3137602,3.219938,333.43497
20220818T0600,17.750246,0.3229269,0.71999997,180
20220818T0700,17.340246,0.3058436,2.2768397,198.43495
20220818T0800,17.680244,0.3200102,1.835647,168.69006
20220818T0900,18.380245,0.34917688,1.609969,243.43495
20220818T1000,19.060246,0.37751022,1.2979984,33.690063
20220818T1100,20.170246,0.42376027,2.5455842,44.999985
20220818T1200,19.510244,0.39626017,2.16,180
20220818T1300,20.710245,0.4462602,6.0347,287.35403
20220818T1400,21.110245,0.46292686,10.041354,345.46555
20220818T1500,21.010244,0.45876017,2.4149535,26.565033
20220818T1600,21.450245,0.47709355,5.5887027,284.93143
20220818T1700,21.370245,0.47376022,3.396233,327.99463
20220818T1800,20.980246,0.45751023,5.1165614,320.7106
20220818T1900,20.230246,0.42626023,5.3999996,323.13013
20220818T2000,19.450245,0.3937602,5.495161,328.39252
20220818T2100,18.810246,0.36709356,5.00128,329.7436
20220818T2200,18.640245,0.36001024,3.7064266,330.94543
20220818T2300,18.500246,0.3541769,3.2599385,263.65982
20220819T0000,18.870245,0.36959353,4.1046314,285.25513
20220819T0100,18.760244,0.36501017,5.1544156,282.09476
